date,amzn_close,amzn_volume,fb_close,fb_volume,intc_close,intc_volume
12/27/2019,1869.800049,6186600,208.100006,10284200,60.080002,14085800
12/30/2019,1846.890015,3674700,204.410004,10524300,59.619999,12750500
12/31/2019,1847.839966,2506500,205.250000,8953500,59.849998,14432900
1/2/2020,1898.01001,4029000,209.779999,12077100,60.84,18056000
1/3/2020,1874.969971,3764400,208.669998,11188400,60.099998,15293900
1/6/2020,1902.880005,4061800,212.600006,17058900,59.93,17755200
1/7/2020,1906.859985,4044900,213.059998,14912400,58.93,21876100
1/8/2020,1891.969971,3508000,215.220001,13475000,58.970001,23133500
1/9/2020,1901.050049,3167300,218.300003,12642800,59.299999,18813300
1/10/2020,1883.160034,2853700,218.059998,12119400,58.939999,15200600
1/13/2020,1891.300049,2780800,221.910004,14463400,59.59,16453300
1/14/2020,1869.439941,3440900,219.059998,13288900,59.43,17051200
1/15/2020,1862.02002,2896600,221.149994,10036500,58.939999,18498800
1/16/2020,1877.939941,2659500,221.770004,10015300,59.66,21365500
1/17/2020,1864.719971,3997300,222.139999,15905900,59.599998,21803400
1/21/2020,1892,3707800,221.440002,14275800,60.549999,28358500
1/22/2020,1887.459961,3216300,221.320007,12212800,62.73,29475100
1/23/2020,1884.579956,2484600,219.759995,11195000,63.32,42778700
1/24/2020,1861.640015,3766200,217.940002,11905800,68.470001,84711000
1/27/2020,1828.339966,3528500,214.869995,13810700,65.690002,30764000
1/28/2020,1853.25,2808000,217.789993,13413800,67.309998,30915400
1/29/2020,1858,2088000,223.229996,33181300,66.330002,18055800
1/30/2020,1870.680054,6327400,209.529999,48775500,66.470001,18522400
1/31/2020,2008.719971,15567300,201.910004,31359900,63.93,25268400
2/3/2020,2004.199951,5899100,204.190002,15510500,64.419998,16654600
2/4/2020,2049.669922,5289300,209.830002,19628900,65.459999,20970800
2/5/2020,2039.869995,4376200,210.110001,12538200,67.339996,23401400
2/6/2020,2050.22998,3183000,210.850006,10567500,67.089996,17408000
2/7/2020,2079.280029,5095300,212.330002,12242500,66.019997,18134600
2/10/2020,2133.909912,5056200,213.059998,11856400,66.389999,22299300
2/11/2020,2150.800049,5746000,207.190002,25030800,67.410004,17975600
2/12/2020,2160,3319400,210.759995,13813700,67.459999,15586600
